"(VT("/net22") - VT("/net30")) (modelFiles=nom,vtran=1e-06) X","(VT("/net22") - VT("/net30")) (modelFiles=nom,vtran=1e-06) Y","(VT("/net22") - VT("/net30")) (modelFiles=nom,vtran=1e-05) X","(VT("/net22") - VT("/net30")) (modelFiles=nom,vtran=1e-05) Y","(VT("/net22") - VT("/net30")) (modelFiles=nom,vtran=0.0001) X","(VT("/net22") - VT("/net30")) (modelFiles=nom,vtran=0.0001) Y","(VT("/net22") - VT("/net30")) (modelFiles=nom,vtran=0.001) X","(VT("/net22") - VT("/net30")) (modelFiles=nom,vtran=0.001) Y","(VT("/net22") - VT("/net30")) (modelFiles=nom,vtran=0.01) X","(VT("/net22") - VT("/net30")) (modelFiles=nom,vtran=0.01) Y","(VT("/net22") - VT("/net30")) (modelFiles=nom,vtran=0.1) X","(VT("/net22") - VT("/net30")) (modelFiles=nom,vtran=0.1) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:fs,vtran=1e-06) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:fs,vtran=1e-06) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:fs,vtran=1e-05) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:fs,vtran=1e-05) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:fs,vtran=0.0001) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:fs,vtran=0.0001) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:fs,vtran=0.001) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:fs,vtran=0.001) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:fs,vtran=0.01) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:fs,vtran=0.01) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:fs,vtran=0.1) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:fs,vtran=0.1) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:sf,vtran=1e-06) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:sf,vtran=1e-06) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:sf,vtran=1e-05) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:sf,vtran=1e-05) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:sf,vtran=0.0001) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:sf,vtran=0.0001) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:sf,vtran=0.001) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:sf,vtran=0.001) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:sf,vtran=0.01) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:sf,vtran=0.01) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:sf,vtran=0.1) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:sf,vtran=0.1) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ff,vtran=1e-06) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ff,vtran=1e-06) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ff,vtran=1e-05) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ff,vtran=1e-05) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ff,vtran=0.0001) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ff,vtran=0.0001) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ff,vtran=0.001) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ff,vtran=0.001) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ff,vtran=0.01) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ff,vtran=0.01) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ff,vtran=0.1) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ff,vtran=0.1) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ss,vtran=1e-06) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ss,vtran=1e-06) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ss,vtran=1e-05) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ss,vtran=1e-05) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ss,vtran=0.0001) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ss,vtran=0.0001) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ss,vtran=0.001) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ss,vtran=0.001) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ss,vtran=0.01) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ss,vtran=0.01) Y","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ss,vtran=0.1) X","(VT("/net22") - VT("/net30")) (modelFiles=spectre.scs:ss,vtran=0.1) Y"
0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,1.110223024625157e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01e-07,3.877531023377401e-06,2.01e-07,3.877531022888903e-05,2.01e-07,0.0003877531022844494,2.01e-07,0.003877530492825354,5.992305136503053e-08,0.004385039291136428,2.631709376518831e-08,0.008953040555783165,2.01e-07,3.877531023377401e-06,2.01e-07,3.877531022888903e-05,2.01e-07,0.0003877531022844494,2.01e-07,0.003877530492825354,5.992305136503053e-08,0.004385039291136428,2.631709376518831e-08,0.008953040555783165,2.01e-07,3.877531023377401e-06,2.01e-07,3.877531022888903e-05,2.01e-07,0.0003877531022844494,2.01e-07,0.003877530492825354,5.992305136503053e-08,0.004385039291136428,2.631709376518831e-08,0.008953040555783165,2.01e-07,3.927179620832888e-06,2.01e-07,3.927179620832888e-05,2.01e-07,0.0003927179620830668,2.01e-07,0.003927179281220106,6.115809770663048e-08,0.004632503745500172,2.680341943977281e-08,0.009447757963977566,2.01e-07,3.825664399714768e-06,2.01e-07,3.825664399781381e-05,2.01e-07,0.0003825664399781381,2.01e-07,0.003825663651894073,5.865060964067088e-08,0.004138025746607266,2.581535740936447e-08,0.008458939607854266
5.000488675073556e-07,1.465009088907898e-05,4.997747111994668e-07,0.0001463762023812265,4.970740303222069e-07,0.00145149077236062,3.8784274856865e-07,0.00980625600077456,1.130607277967665e-07,0.01137863183317367,4.197181173584842e-08,0.01740632288066801,5.000488675073556e-07,1.465009088907898e-05,4.997747111994668e-07,0.0001463762023812265,4.970740303222069e-07,0.00145149077236062,3.8784274856865e-07,0.00980625600077456,1.130607277967665e-07,0.01137863183317367,4.197181173584842e-08,0.01740632288066801,5.000488675073556e-07,1.465009088907898e-05,4.997747111994668e-07,0.0001463762023812265,4.970740303222069e-07,0.00145149077236062,3.8784274856865e-07,0.00980625600077456,1.130607277967665e-07,0.01137863183317367,4.197181173584842e-08,0.01740632288066801,4.984847176452981e-07,1.472751610376299e-05,4.981962092488887e-07,0.0001471432015063279,4.953565981420021e-07,0.001458380870535292,3.92131217832078e-07,0.0100935244112812,1.157287613318052e-07,0.01206971616902641,4.281736525303311e-08,0.01841387465276978,5.02005023031506e-07,1.458201536319592e-05,5.017446556876888e-07,0.0001457023852091677,4.991776470148112e-07,0.001445434047075533,3.834386649971507e-07,0.009513265509869528,1.103224921937367e-07,0.01069179979920598,4.109746682193088e-08,0.0164005755897676
7.44907800752265e-07,2.494011635323368e-05,7.445325710868515e-07,0.0002492164718268519,7.408347876970092e-07,0.002473928004438575,5.940243131617254e-07,0.01768644366677674,1.939925253049461e-07,0.02605713905705365,7.328124767716864e-08,0.04151152731031926,7.44907800752265e-07,2.494011635323368e-05,7.445325710868515e-07,0.0002492164718268519,7.408347876970092e-07,0.002473928004438575,5.940243131617254e-07,0.01768644366677674,1.939925253049461e-07,0.02605713905705365,7.328124767716864e-08,0.04151152731031926,7.44907800752265e-07,2.494011635323368e-05,7.445325710868515e-07,0.0002492164718268519,7.408347876970092e-07,0.002473928004438575,5.940243131617254e-07,0.01768644366677674,1.939925253049461e-07,0.02605713905705365,7.328124767716864e-08,0.04151152731031926,7.420727468297087e-07,2.503030540368378e-05,7.416788191194776e-07,0.0002501082541144228,7.377997879937748e-07,0.002481908416781087,5.993620802463496e-07,0.01812252308216067,1.975905169882712e-07,0.02737764481694382,7.484525687955373e-08,0.04397830827201932,7.484757995924486e-07,2.487151445551561e-05,7.481188716696394e-07,0.0002485402944099047,7.445987040940354e-07,0.002468117017814908,5.887003932089992e-07,0.01724536914018371,1.903264809775628e-07,0.02474058239609911,7.166168564706368e-08,0.03903951378448234
1.045931013605473e-06,3.895824152344574e-05,1.045368275222989e-06,0.0003893029684769456,1.039648300104028e-06,0.003864638697035128,8.597885004038521e-07,0.02958283738626233,2.819307332887366e-07,0.04794601131823928,1.116526991083659e-07,0.08561452760187671,1.045931013605473e-06,3.895824152344574e-05,1.045368275222989e-06,0.0003893029684769456,1.039648300104028e-06,0.003864638697035128,8.597885004038521e-07,0.02958283738626233,2.819307332887366e-07,0.04794601131823928,1.116526991083659e-07,0.08561452760187671,1.045931013605473e-06,3.895824152344574e-05,1.045368275222989e-06,0.0003893029684769456,1.039648300104028e-06,0.003864638697035128,8.597885004038521e-07,0.02958283738626233,2.819307332887366e-07,0.04794601131823928,1.116526991083659e-07,0.08561452760187671,1.041613146354929e-06,3.905007650861769e-05,1.041021351359372e-06,0.0003902058110178963,1.035021351632194e-06,0.003872144920956888,8.649053106153724e-07,0.03011495922746144,2.866415100222201e-07,0.05012084488046709,1.141967017375175e-07,0.09085171688349658,1.051475026791081e-06,3.890719051535818e-05,1.050939819377838e-06,0.0003888071997992792,1.045486486527202e-06,0.003861120845544574,8.549301381085544e-07,0.02905036173831954,2.767754532271292e-07,0.04567035711369916,1.091136980844216e-07,0.08051421152081617
1.545931013605473e-06,6.196832075433534e-05,1.545368275222989e-06,0.0006194334956819425,1.539648300104028e-06,0.006168914858121877,1.359788500403852e-06,0.05327643693683748,4.475548093986872e-07,0.1029846329824269,1.576437556569921e-07,0.1588737271928908,1.545931013605473e-06,6.196832075433534e-05,1.545368275222989e-06,0.0006194334956819425,1.539648300104028e-06,0.006168914858121877,1.359788500403852e-06,0.05327643693683748,4.475548093986872e-07,0.1029846329824269,1.576437556569921e-07,0.1588737271928908,1.545931013605473e-06,6.196832075433534e-05,1.545368275222989e-06,0.0006194334956819425,1.539648300104028e-06,0.006168914858121877,1.359788500403852e-06,0.05327643693683748,4.475548093986872e-07,0.1029846329824269,1.576437556569921e-07,0.1588737271928908,1.541613146354929e-06,6.214011549832144e-05,1.541021351359372e-06,0.0006211380592913152,1.535021351632194e-06,0.006184693817816056,1.364905310615372e-06,0.05388834744849547,4.571261402479152e-07,0.1080781010410379,1.616323370437136e-07,0.1691539031356566,1.551475026791081e-06,6.182696070888838e-05,1.550939819377838e-06,0.0006180327149474252,1.545486486527202e-06,0.006156151184640857,1.354930138108554e-06,0.05265427057700434,4.364644367375184e-07,0.09739282018891604,1.533220050155576e-07,0.1482944465111518
2.045931013605473e-06,8.082608929127488e-05,2.045368275222989e-06,0.0008080806916919148,2.039648300104028e-06,0.008062448198911776,1.777394419835571e-06,0.07129110120385151,6.029026016126993e-07,0.1668599997788218,2.242558960072257e-07,0.3004724158314407,2.045931013605473e-06,8.082608929127488e-05,2.045368275222989e-06,0.0008080806916919148,2.039648300104028e-06,0.008062448198911776,1.777394419835571e-06,0.07129110120385151,6.029026016126993e-07,0.1668599997788218,2.242558960072257e-07,0.3004724158314407,2.045931013605473e-06,8.082608929127488e-05,2.045368275222989e-06,0.0008080806916919148,2.039648300104028e-06,0.008062448198911776,1.777394419835571e-06,0.07129110120385151,6.029026016126993e-07,0.1668599997788218,2.242558960072257e-07,0.3004724158314407,2.041613146354929e-06,8.102445149038573e-05,2.041021351359372e-06,0.0008100550881096069,2.035021351632194e-06,0.008081295661314103,1.790166391190557e-06,0.07214817949166741,6.137677483624002e-07,0.1736824705921167,2.285913742368555e-07,0.3160543389445631,2.051475026791081e-06,8.064382019035143e-05,2.050939819377838e-06,0.0008062669205801676,2.045486486527202e-06,0.008045158883213777,1.764656003184317e-06,0.07040506554651471,5.902597370120025e-07,0.1593002857166257,2.18105050273364e-07,0.2809510034695186
2.545931013605474e-06,9.257342128643486e-05,2.545368275222989e-06,0.0009256482356245765,2.539648300104028e-06,0.009247659656183238,2.209375182570437e-06,0.08563874774140401,7.432656678963256e-07,0.2315208695720821,2.807605331752601e-07,0.4499907212640986,2.545931013605474e-06,9.257342128643486e-05,2.545368275222989e-06,0.0009256482356245765,2.539648300104028e-06,0.009247659656183238,2.209375182570437e-06,0.08563874774140401,7.432656678963256e-07,0.2315208695720821,2.807605331752601e-07,0.4499907212640986,2.545931013605474e-06,9.257342128643486e-05,2.545368275222989e-06,0.0009256482356245765,2.539648300104028e-06,0.009247659656183238,2.209375182570437e-06,0.08563874774140401,7.432656678963256e-07,0.2315208695720821,2.807605331752601e-07,0.4499907212640986,2.541613146354929e-06,9.275231520566862e-05,2.541021351359372e-06,0.0009274332448920841,2.535021351632194e-06,0.00926514595746597,2.231623129530064e-06,0.08651689853718558,7.564297452907481e-07,0.2403043751659995,2.857636027900129e-07,0.4714570502862236,2.551475026791081e-06,9.239509518721434e-05,2.550939819377838e-06,0.0009238688883057566,2.545486486527203e-06,0.009230264737852156,2.187071936604358e-06,0.08471219235905703,7.282495631214425e-07,0.2218704148546091,2.736850333438548e-07,0.4231149821363147
3.045931013605474e-06,9.550652091028233e-05,3.04536827522299e-06,0.000955084355346969,3.039648300104028e-06,0.00955271290243731,2.699877991601523e-06,0.0945834858870791,8.915932978166048e-07,0.3041872311695188,3.336944495299707e-07,0.6115159018584202,3.045931013605474e-06,9.550652091028233e-05,3.04536827522299e-06,0.000955084355346969,3.039648300104028e-06,0.00955271290243731,2.699877991601523e-06,0.0945834858870791,8.915932978166048e-07,0.3041872311695188,3.336944495299707e-07,0.6115159018584202,3.045931013605474e-06,9.550652091028233e-05,3.04536827522299e-06,0.000955084355346969,3.039648300104028e-06,0.00955271290243731,2.699877991601523e-06,0.0945834858870791,8.915932978166048e-07,0.3041872311695188,3.336944495299707e-07,0.6115159018584202,3.04161314635493e-06,9.563321355487986e-05,3.041021351359373e-06,0.0009563530532004094,3.035021351632195e-06,0.009565574147369471,2.731623129530064e-06,0.09504144213408283,9.077035378949278e-07,0.315141214623152,3.400935021838174e-07,0.6414240357217835,3.051475026791082e-06,9.536562073986232e-05,3.050939819377838e-06,0.000953673857830406,3.045486486527203e-06,0.009538481725485104,2.665202088950939e-06,0.09402457704826106,8.733170716179656e-07,0.2921285508155931,3.246099987924678e-07,0.5736765506732242
3.545931013605474e-06,8.91269094598357e-05,3.54536827522299e-06,0.0008913920380644313,3.539648300104029e-06,0.008926350084569323,3.199877991601524e-06,0.09460725327737651,1.051233388844437e-06,0.3842883319700967,3.842347502424885e-07,0.7827192545280657,3.545931013605474e-06,8.91269094598357e-05,3.54536827522299e-06,0.0008913920380644313,3.539648300104029e-06,0.008926350084569323,3.199877991601524e-06,0.09460725327737651,1.051233388844437e-06,0.3842883319700967,3.842347502424885e-07,0.7827192545280657,3.545931013605474e-06,8.91269094598357e-05,3.54536827522299e-06,0.0008913920380644313,3.539648300104029e-06,0.008926350084569323,3.199877991601524e-06,0.09460725327737651,1.051233388844437e-06,0.3842883319700967,3.842347502424885e-07,0.7827192545280657,3.54161314635493e-06,8.918220334641624e-05,3.541021351359373e-06,0.0008919522433967764,3.535021351632195e-06,0.008932652504151983,3.231623129530064e-06,0.094334243043664,1.071021143158554e-06,0.3975261581044032,3.933225470577704e-07,0.8262584031216915,3.551475026791082e-06,8.904468879356031e-05,3.550939819377838e-06,0.0008905631065145858,3.545486486527203e-06,0.008917418152811774,3.165202088950939e-06,0.09483970390300311,1.02880654663624e-06,0.369629260647331,3.717146228672216e-07,0.7282568272076457
