CMRR (modelFiles=nom) X,CMRR (modelFiles=nom) Y,CMRR (modelFiles=spectre.scs:fs) X,CMRR (modelFiles=spectre.scs:fs) Y,CMRR (modelFiles=spectre.scs:sf) X,CMRR (modelFiles=spectre.scs:sf) Y,CMRR (modelFiles=spectre.scs:ff) X,CMRR (modelFiles=spectre.scs:ff) Y,CMRR (modelFiles=spectre.scs:ss) X,CMRR (modelFiles=spectre.scs:ss) Y
0.1339676687425926,409.4007846084011,0.1339676687425926,409.4007846084011,0.1339676687425926,409.4007846084011,0.1339676687425926,337.1535821299262,0.1339676687425926,298.6698517289635
0.1342764961137854,403.3801846951214,0.1342764961137854,403.3801846951214,0.1342764961137854,403.3801846951214,0.1342764961137854,337.1535849954802,0.1342764961137854,298.6698517289635
0.1345860354055939,270.9269866029695,0.1345860354055939,270.9269866029695,0.1345860354055939,270.9269866029695,0.1345860354055939,270.9227458459901,0.1345860354055939,298.6698517289635
0.1348962882591644,276.9475865162484,0.1348962882591644,276.9475865162484,0.1348962882591644,276.9475865162484,0.1348962882591644,276.9391077061786,0.1348962882591644,298.6698517289635
0.1352072563194267,399.8583595140078,0.1352072563194267,399.8583595140078,0.1352072563194267,399.8583595140078,0.1352072563194267,337.1535849662204,0.1352072563194267,298.6698517289635
0.1355189412351026,276.9475865162491,0.1355189412351026,276.9475865162491,0.1355189412351026,276.9475865162491,0.1355189412351026,276.9560723397688,0.1355189412351026,292.6492518157669
0.1358313446587144,276.9475865162491,0.1358313446587144,276.9475865162491,0.1358313446587144,276.9475865162491,0.1358313446587144,276.9391077061783,0.1358313446587144,292.6492518157738
0.136144468246594,403.3801846951214,0.136144468246594,403.3801846951214,0.136144468246594,403.3801846951214,0.136144468246594,276.9391077061784,0.136144468246594,292.649251815758
0.1364583136588914,399.8583595140078,0.1364583136588914,399.8583595140078,0.1364583136588914,399.8583595140078,0.1364583136588914,270.9227458459901,0.1364583136588914,292.649251815758
0.1367728825595839,399.8583595140078,0.1367728825595839,399.8583595140078,0.1367728825595839,399.8583595140078,0.1367728825595839,337.1535782071324,0.1367728825595839,292.6492518157669
0.1370881766164843,276.9475865162491,0.1370881766164843,276.9475865162491,0.1370881766164843,276.9475865162491,0.1370881766164843,276.9560723397652,0.1370881766164843,292.6492518157472
0.1374041975012505,276.9475865162484,0.1374041975012505,276.9475865162484,0.1374041975012505,276.9475865162484,0.1374041975012505,337.1535846220867,0.1374041975012505,292.6492518157472
0.1377209468893936,276.9475865162453,0.1377209468893936,276.9475865162453,0.1377209468893936,276.9475865162453,0.1377209468893936,270.9227458459901,0.1377209468893936,292.6492518157669
0.1380384264602874,409.4007846084011,0.1380384264602874,409.4007846084011,0.1380384264602874,409.4007846084011,0.1380384264602874,276.9560723397701,0.1380384264602874,298.6698517289202
0.138356637897177,276.9475865162491,0.138356637897177,276.9475865162491,0.138356637897177,276.9475865162491,0.138356637897177,337.1535847636779,0.138356637897177,298.6698517288688
0.1386755828871878,6400.000087204347,0.1386755828871878,6400.000087204347,0.1386755828871878,6400.000087204347,0.1386755828871878,337.153584845582,0.1386755828871878,298.6698517289635
0.1389952631213343,276.9475865162404,0.1389952631213343,276.9475865162404,0.1389952631213343,276.9475865162404,0.1389952631213343,276.9391077061779,0.1389952631213343,409.5394249002616
0.1393156802945292,409.4007846084011,0.1393156802945292,409.4007846084011,0.1393156802945292,409.4007846084011,0.1393156802945292,337.1535840324588,0.1393156802945292,298.6698517289992
0.1396368361055927,276.9475865162484,0.1396368361055927,276.9475865162484,0.1396368361055927,276.9475865162484,0.1396368361055927,276.9391077061738,0.1396368361055927,298.6698517290268
0.1399587322572607,399.8583595140078,0.1399587322572607,399.8583595140078,0.1399587322572607,399.8583595140078,0.1399587322572607,337.1535850133968,0.1399587322572607,298.6698517290466
0.1402813704561947,270.9269866029697,0.1402813704561947,270.9269866029697,0.1402813704561947,270.9269866029697,0.1402813704561947,337.1535846846862,0.1402813704561947,419.0818499946549
0.1406047524129903,276.9475865162453,0.1406047524129903,276.9475865162453,0.1406047524129903,276.9475865162453,0.1406047524129903,270.9227458459901,0.1406047524129903,407.0406501680956
0.1409288798421863,403.3801846951214,0.1409288798421863,403.3801846951214,0.1409288798421863,403.3801846951214,0.1409288798421863,337.1535829076787,0.1409288798421863,298.6698517290466
