PSRR (modelFiles=nom) X,PSRR (modelFiles=nom) Y,PSRR (modelFiles=spectre.scs:fs) X,PSRR (modelFiles=spectre.scs:fs) Y,PSRR (modelFiles=spectre.scs:sf) X,PSRR (modelFiles=spectre.scs:sf) Y,PSRR (modelFiles=spectre.scs:ff) X,PSRR (modelFiles=spectre.scs:ff) Y,PSRR (modelFiles=spectre.scs:ss) X,PSRR (modelFiles=spectre.scs:ss) Y
0.1088930093333431,276.9475865162492,0.1088930093333431,276.9475865162492,0.1088930093333431,276.9475865162492,0.1088930093333431,276.9475858812148,0.1088930093333431,244.4844525095454
0.1091440336448754,401.0262806069668,0.1091440336448754,401.0262806069668,0.1091440336448754,401.0262806069668,0.1091440336448754,264.9063860546585,0.1091440336448754,244.4844525095454
0.1093956366272092,270.9269866029694,0.1093956366272092,270.9269866029694,0.1093956366272092,270.9269866029694,0.1093956366272092,276.9475858812177,0.1093956366272092,244.4844525095454
0.1096478196143183,267.4051614218561,0.1096478196143183,267.4051614218561,0.1096478196143183,267.4051614218561,0.1096478196143183,270.926985967938,0.1096478196143183,244.4844525095454
0.1099005839432518,276.9475865162493,0.1099005839432518,276.9475865162493,0.1099005839432518,276.9475865162493,0.1099005839432518,398.519423086364,0.1099005839432518,244.4844525095455
0.1101539309541412,276.947586516248,0.1101539309541412,276.947586516248,0.1101539309541412,276.947586516248,0.1101539309541412,264.9063860546579,0.1101539309541412,244.4844525095455
0.1104078619902071,267.4051614218561,0.1104078619902071,267.4051614218561,0.1104078619902071,267.4051614218561,0.1104078619902071,276.9475858812177,0.1104078619902071,244.4844525095455
0.1106623783977664,270.9269866029697,0.1106623783977664,270.9269866029697,0.1106623783977664,270.9269866029697,0.1106623783977664,415.4213838866492,0.1106623783977664,244.4844525095455
0.1109174815262398,408.2802652339565,0.1109174815262398,408.2802652339565,0.1109174815262398,408.2802652339565,0.1109174815262398,276.9475858812172,0.1109174815262398,244.4844525095455
0.1111731727281588,270.9269866029697,0.1111731727281588,270.9269866029697,0.1111731727281588,270.9269866029697,0.1111731727281588,270.9269859679379,0.1111731727281588,244.4844525095455
0.1114294533591727,267.4051614218561,0.1114294533591727,267.4051614218561,0.1114294533591727,267.4051614218561,0.1114294533591727,276.9475858812162,0.1114294533591727,244.4844525095455
0.1116863247780558,401.242415685518,0.1116863247780558,401.242415685518,0.1116863247780558,401.242415685518,0.1116863247780558,276.9475858812178,0.1116863247780558,244.4844525095455
0.1119437883467148,270.9269866029695,0.1119437883467148,270.9269866029695,0.1119437883467148,270.9269866029695,0.1119437883467148,276.9475858812168,0.1119437883467148,244.4844525095455
0.112201845430196,267.4051614218559,0.112201845430196,267.4051614218559,0.112201845430196,267.4051614218559,0.112201845430196,267.4051607868241,0.112201845430196,244.4844525095455
0.1124604973966923,276.947586516249,0.1124604973966923,276.947586516249,0.1124604973966923,276.947586516249,0.1124604973966923,276.9475858812148,0.1124604973966923,244.4844525095455
0.1127197456175507,276.9475865162493,0.1127197456175507,276.9475865162493,0.1127197456175507,276.9475865162493,0.1127197456175507,262.9681857944973,0.1127197456175507,244.4844525095455
0.1129795914672795,267.4051614218556,0.1129795914672795,267.4051614218556,0.1129795914672795,267.4051614218556,0.1129795914672795,270.9269859679376,0.1129795914672795,244.4844525095455
0.1132400363235554,411.3358045830669,0.1132400363235554,411.3358045830669,0.1132400363235554,411.3358045830669,0.1132400363235554,264.9063860546585,0.1132400363235554,244.4844525095455
0.1135010815672312,401.2706463047384,0.1135010815672312,401.2706463047384,0.1135010815672312,401.2706463047384,0.1135010815672312,264.9063860546585,0.1135010815672312,244.4844525095455
0.1137627285823427,276.9475865162466,0.1137627285823427,276.9475865162466,0.1137627285823427,276.9475865162466,0.1137627285823427,270.926985967938,0.1137627285823427,244.4844525095455
0.1140249787561165,409.0353586873465,0.1140249787561165,409.0353586873465,0.1140249787561165,409.0353586873465,0.1140249787561165,267.4051607868245,0.1140249787561165,244.4844525095455
0.1142878334789768,276.9475865162487,0.1142878334789768,276.9475865162487,0.1142878334789768,276.9475865162487,0.1142878334789768,276.9475858812175,0.1142878334789768,244.4844525095455
0.1145512941445532,276.947586516242,0.1145512941445532,276.947586516242,0.1145512941445532,276.947586516242,0.1145512941445532,276.9475858812168,0.1145512941445532,244.4844525095455
0.1148153621496879,270.9269866029686,0.1148153621496879,270.9269866029686,0.1148153621496879,270.9269866029686,0.1148153621496879,267.4051607868243,0.1148153621496879,244.4844525095455
0.1150800388944432,267.4051614218561,0.1150800388944432,267.4051614218561,0.1150800388944432,267.4051614218561,0.1150800388944432,276.9475858812168,0.1150800388944432,244.4844525095455
0.1153453257821088,400.2236031997571,0.1153453257821088,400.2236031997571,0.1153453257821088,400.2236031997571,0.1153453257821088,270.9269859679381,0.1153453257821088,244.4844525095455
0.1156112242192095,402.0935114619796,0.1156112242192095,402.0935114619796,0.1156112242192095,402.0935114619796,0.1156112242192095,276.9475858812175,0.1156112242192095,244.4844525095455
0.1158777356155122,276.947586516249,0.1158777356155122,276.947586516249,0.1158777356155122,276.947586516249,0.1158777356155122,276.9475858812175,0.1158777356155122,244.4844525095455
0.1161448613840338,276.9475865162444,0.1161448613840338,276.9475865162444,0.1161448613840338,276.9475865162444,0.1161448613840338,399.8583588789763,0.1161448613840338,244.4844525095455
0.1164126029410487,276.9475865162482,0.1164126029410487,276.9475865162482,0.1164126029410487,276.9475865162482,0.1164126029410487,276.9475858812175,0.1164126029410487,244.4844525095455
0.1166809617060958,270.9269866029695,0.1166809617060958,270.9269866029695,0.1166809617060958,270.9269866029695,0.1166809617060958,276.9475858812175,0.1166809617060958,244.4844525095455
0.1169499391019867,270.926986602968,0.1169499391019867,270.926986602968,0.1169499391019867,270.926986602968,0.1169499391019867,267.4051607868241,0.1169499391019867,244.4844525095455
0.1172195365548126,276.9475865162493,0.1172195365548126,276.9475865162493,0.1172195365548126,276.9475865162493,0.1172195365548126,270.9269859679376,0.1172195365548126,244.4844525095455
0.1174897554939525,270.9269866029694,0.1174897554939525,270.9269866029694,0.1174897554939525,270.9269866029694,0.1174897554939525,267.4051607868241,0.1174897554939525,244.4844525095455
0.1177605973520803,270.9269866029697,0.1177605973520803,270.9269866029697,0.1177605973520803,270.9269866029697,0.1177605973520803,276.9475858812178,0.1177605973520803,244.4844525095455
0.1180320635651725,267.405161421856,0.1180320635651725,267.405161421856,0.1180320635651725,267.405161421856,0.1180320635651725,267.4051607868245,0.1180320635651725,244.4844525095455
0.118304155572516,276.9475865162493,0.118304155572516,276.9475865162493,0.118304155572516,276.9475865162493,0.118304155572516,276.9475858812178,0.118304155572516,244.4844525095455
0.1185768748167155,267.405161421856,0.1185768748167155,267.405161421856,0.1185768748167155,267.405161421856,0.1185768748167155,399.8583588789763,0.1185768748167155,244.4844525095455
0.1188502227437013,276.9475865162453,0.1188502227437013,276.9475865162453,0.1188502227437013,276.9475865162453,0.1188502227437013,403.3801840600899,0.1188502227437013,244.4844525095455
0.119124200802737,276.9475865162486,0.119124200802737,276.9475865162486,0.119124200802737,276.9475865162486,0.119124200802737,6400.000086569315,0.119124200802737,244.4844525095455
0.1193988104464268,267.4051614218561,0.1193988104464268,267.4051614218561,0.1193988104464268,267.4051614218561,0.1193988104464268,276.9475858812168,0.1193988104464268,244.4844525095455
0.1196740531307238,408.8105726582303,0.1196740531307238,408.8105726582303,0.1196740531307238,408.8105726582303,0.1196740531307238,6400.000086569315,0.1196740531307238,244.4844525095455
0.1199499303149374,276.9475865162493,0.1199499303149374,276.9475865162493,0.1199499303149374,276.9475865162493,0.1199499303149374,276.9475858812175,0.1199499303149374,244.4844525095455
0.1202264434617407,270.9269866029694,0.1202264434617407,270.9269866029694,0.1202264434617407,270.9269866029694,0.1202264434617407,276.9475858812156,0.1202264434617407,244.4844525095455
0.1205035940371792,270.9269866029696,0.1205035940371792,270.9269866029696,0.1205035940371792,270.9269866029696,0.1205035940371792,270.9269859679379,0.1205035940371792,244.4844525095455
0.1207813835106775,398.4446177085863,0.1207813835106775,398.4446177085863,0.1207813835106775,398.4446177085863,0.1207813835106775,276.9475858812138,0.1207813835106775,244.4844525095455
0.1210598133550477,276.9475865162423,0.1210598133550477,276.9475865162423,0.1210598133550477,276.9475865162423,0.1210598133550477,276.9475858812175,0.1210598133550477,244.4844525095455
