"v (/net11 /net10); ac deg(V) (modelFiles=nom,R2=1000000) X","v (/net11 /net10); ac deg(V) (modelFiles=nom,R2=1000000) Y","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:fs,R2=1000000) X","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:fs,R2=1000000) Y","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:sf,R2=1000000) X","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:sf,R2=1000000) Y","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:ff,R2=100000) X","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:ff,R2=100000) Y","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:ff,R2=1000000) X","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:ff,R2=1000000) Y","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:ss,R2=100000) X","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:ss,R2=100000) Y","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:ss,R2=1000000) X","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:ss,R2=1000000) Y"
1096478.196143186,-88.31716257069532,1096478.196143186,-88.31716257069532,1096478.196143186,-88.31716257069532,1096478.196143186,-72.00733797779114,1096478.196143186,-88.27774169436827,1096478.196143186,-72.64849177720019,1096478.196143186,-88.35928360385945
1819700.858609985,-89.1752594830262,1819700.858609985,-89.1752594830262,1819700.858609985,-89.1752594830262,1819700.858609985,-79.10049680421349,1819700.858609985,-89.14632508267597,1819700.858609985,-79.52332683893555,1819700.858609985,-89.20754439045581
3019951.720402018,-89.81829687393279,3019951.720402018,-89.81829687393279,3019951.720402018,-89.81829687393279,3019951.720402018,-83.67693375741521,3019951.720402018,-89.79228447230778,3019951.720402018,-83.95796968232331,3019951.720402018,-89.84918764404546
5011872.336272726,-90.41734009450673,5011872.336272726,-90.41734009450673,5011872.336272726,-90.41734009450673,5011872.336272726,-86.67818128181669,5011872.336272726,-90.38743519503399,5011872.336272726,-86.88284462947713,5011872.336272726,-90.45492574320336
8317637.711026715,-91.14195184122259,8317637.711026715,-91.14195184122259,8317637.711026715,-91.14195184122259,8317637.711026715,-88.84246971151083,8317637.711026715,-91.10031543055152,8317637.711026715,-89.0225160905663,8317637.711026715,-91.19606525559315
13803842.64602886,-92.23823159257719,13803842.64602886,-92.23823159257719,13803842.64602886,-92.23823159257719,13803842.64602886,-90.77984069914321,13803842.64602886,-92.17393651302606,13803842.64602886,-90.98195167368652,13803842.64602886,-92.32298474321418
22908676.52767774,-94.23414375921229,22908676.52767774,-94.23414375921229,22908676.52767774,-94.23414375921229,22908676.52767774,-93.23680236810259,22908676.52767774,-94.13016193966054,22908676.52767774,-93.51367850083581,22908676.52767774,-94.37157263552675
38018939.63205615,-98.58474701588449,38018939.63205615,-98.58474701588449,38018939.63205615,-98.58474701588449,38018939.63205615,-97.79262085569215,38018939.63205615,-98.4119463074009,38018939.63205615,-98.21853033385646,38018939.63205615,-98.81144370331428
63095734.44801937,-109.334872393256,63095734.44801937,-109.334872393256,63095734.44801937,-109.334872393256,63095734.44801937,-108.5586416349527,63095734.44801937,-109.0346786178509,63095734.44801937,-109.265215302719,63095734.44801937,-109.7193910397624
104712854.80509,-135.4960753469432,104712854.80509,-135.4960753469432,104712854.80509,-135.4960753469432,104712854.80509,-134.6147518651281,104712854.80509,-134.9638856286079,104712854.80509,-135.8182675261459,104712854.80509,-136.1500964648584
173780082.8749377,-187.3814620087679,173780082.8749377,-187.3814620087679,173780082.8749377,-187.3814620087679,173780082.8749377,-186.581539683801,173780082.8749377,-186.7260896978185,173780082.8749377,-188.0134493808079,173780082.8749377,-188.1508951043384
288403150.3126608,-246.8909574261061,288403150.3126608,-246.8909574261061,288403150.3126608,-246.8909574261061,288403150.3126608,-246.2551765617338,288403150.3126608,-246.2831843608488,288403150.3126608,-247.5084082684316,288403150.3126608,-247.5305138149564
478630092.3226386,-293.3367352682111,478630092.3226386,-293.3367352682111,478630092.3226386,-293.3367352682111,478630092.3226386,-292.7184471104477,478630092.3226386,-292.6622159548519,478630092.3226386,-294.0404556179552,478630092.3226386,-293.971565668608
794328234.724282,-331.8016090792748,794328234.724282,-331.8016090792748,794328234.724282,-331.8016090792748,794328234.724282,-331.4178923007813,794328234.724282,-331.3945500350549,794328234.724282,-332.1494674069853,794328234.724282,-332.1168287808588
1318256738.556408,-365.9028709911649,1318256738.556408,-365.9028709911649,1318256738.556408,-365.9028709911649,1318256738.556408,-365.5036178641891,1318256738.556408,-366.0338569735895,1318256738.556408,-365.0655402938182,1318256738.556408,-365.6557108382776
2187761623.949554,-396.67182016553,2187761623.949554,-396.67182016553,2187761623.949554,-396.67182016553,2187761623.949554,-394.9854849435742,2187761623.949554,-397.2481791059151,2187761623.949554,-393.3575879325139,2187761623.949554,-395.9747657691809
3630780547.701016,-423.8201808008642,3630780547.701016,-423.8201808008642,3630780547.701016,-423.8201808008642,3630780547.701016,-419.0306843005746,3630780547.701016,-424.6117916345962,3630780547.701016,-416.2629526132481,3630780547.701016,-422.9225913622473
6025595860.743582,-447.6727837608764,6025595860.743582,-447.6727837608764,6025595860.743582,-447.6727837608764,6025595860.743582,-438.2084331323144,6025595860.743582,-448.577159925132,6025595860.743582,-433.9465038823749,6025595860.743582,-446.6864063870319
10000000000,-469.6953277474709,10000000000,-469.6953277474709,10000000000,-469.6953277474709,10000000000,-454.850782315938,10000000000,-470.6780813887075,10000000000,-448.368624238612,10000000000,-468.6462861848428
