"v (/net11 /net10); ac deg(V) (modelFiles=nom,R2=10000) X","v (/net11 /net10); ac deg(V) (modelFiles=nom,R2=10000) Y","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:fs,R2=10000) X","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:fs,R2=10000) Y","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:sf,R2=10000) X","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:sf,R2=10000) Y","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:ff,R2=10000) X","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:ff,R2=10000) Y","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:ss,R2=10000) X","v (/net11 /net10); ac deg(V) (modelFiles=spectre.scs:ss,R2=10000) Y"
15.84893192461114,-0.0002824133554726759,15.84893192461114,-0.0002824133554726759,15.84893192461114,-0.0002824133554726759,15.84893192461114,-0.0002772364940494294,15.84893192461114,-0.0002879635829085786
26.30267991895383,-0.0004686895072191309,26.30267991895383,-0.0004686895072191309,26.30267991895383,-0.0004686895072191309,26.30267991895383,-0.0004600980557798406,26.30267991895383,-0.0004779005920046698
43.65158322401662,-0.0007778309698021261,43.65158322401662,-0.0007778309698021261,43.65158322401662,-0.0007778309698021261,43.65158322401662,-0.0007635727094791852,43.65158322401662,-0.0007931175655137371
72.44359600749904,-0.001290878093544578,72.44359600749904,-0.001290878093544578,72.44359600749904,-0.001290878093544578,72.44359600749904,-0.001267215271397065,72.44359600749904,-0.00131624752763879
120.2264434617413,-0.002142324382519782,120.2264434617413,-0.002142324382519782,120.2264434617413,-0.002142324382519782,120.2264434617413,-0.002103053872723999,120.2264434617413,-0.002184427163154745
199.526231496888,-0.003555373493866647,199.526231496888,-0.003555373493866647,199.526231496888,-0.003555373493866647,199.526231496888,-0.003490200670113157,199.526231496888,-0.003625246717206529
331.1311214825913,-0.005900451288464601,331.1311214825913,-0.005900451288464601,331.1311214825913,-0.005900451288464601,331.1311214825913,-0.005792291324137303,331.1311214825913,-0.006016411974329191
549.5408738576248,-0.00979231164686362,549.5408738576248,-0.00979231164686362,549.5408738576248,-0.00979231164686362,549.5408738576248,-0.009612810789332656,549.5408738576248,-0.009984758479378983
912.0108393559101,-0.01625119193097395,912.0108393559101,-0.01625119193097395,912.0108393559101,-0.01625119193097395,912.0108393559101,-0.01595329467245674,912.0108393559101,-0.01657057415849115
1513.561248436209,-0.02697026411695681,1513.561248436209,-0.02697026411695681,1513.561248436209,-0.02697026411695681,1513.561248436209,-0.02647587779330641,1513.561248436209,-0.02750030660660712
2511.886431509581,-0.04475949154187226,2511.886431509581,-0.04475949154187226,2511.886431509581,-0.04475949154187226,2511.886431509581,-0.04393901477518656,2511.886431509581,-0.04563914278163967
4168.693834703356,-0.07428224019867388,4168.693834703356,-0.07428224019867388,4168.693834703356,-0.07428224019867388,4168.693834703356,-0.0729205890849929,4168.693834703356,-0.07574209634146947
6918.309709189368,-0.1232777146849057,6918.309709189368,-0.1232777146849057,6918.309709189368,-0.1232777146849057,6918.309709189368,-0.1210179426601251,6918.309709189368,-0.1257004657970042
11481.53621496883,-0.2045895391488236,11481.53621496883,-0.2045895391488236,11481.53621496883,-0.2045895391488236,11481.53621496883,-0.2008392800434197,11481.53621496883,-0.208610273045032
19054.60717963248,-0.3395316426433953,19054.60717963248,-0.3395316426433953,19054.60717963248,-0.3395316426433953,19054.60717963248,-0.3333078941046716,19054.60717963248,-0.3462042531205932
31622.77660168381,-0.5634709430442022,31622.77660168381,-0.5634709430442022,31622.77660168381,-0.5634709430442022,31622.77660168381,-0.5531426964622123,31622.77660168381,-0.5745440488292933
52480.74602497728,-0.935077238225112,52480.74602497728,-0.935077238225112,52480.74602497728,-0.935077238225112,52480.74602497728,-0.9179393802221254,52480.74602497728,-0.9534509523419632
87096.35899560811,-1.551605435077999,87096.35899560811,-1.551605435077999,87096.35899560811,-1.551605435077999,87096.35899560811,-1.523176300105818,87096.35899560811,-1.582084199315203
144543.9770745928,-2.573944140681012,144543.9770745928,-2.573944140681012,144543.9770745928,-2.573944140681012,144543.9770745928,-2.526821151899998,144543.9770745928,-2.624462368163936
239883.2919019492,-4.266761838973394,239883.2919019492,-4.266761838973394,239883.2919019492,-4.266761838973394,239883.2919019492,-4.1888193442324,239883.2919019492,-4.350310420230467
398107.1705534975,-7.058738589494666,398107.1705534975,-7.058738589494666,398107.1705534975,-7.058738589494666,398107.1705534975,-6.930569515101818,398107.1705534975,-7.196082987307459
660693.4480075964,-11.61469614909345,660693.4480075964,-11.61469614909345,660693.4480075964,-11.61469614909345,660693.4480075964,-11.40721259766575,660693.4480075964,-11.83684726932805
1096478.196143186,-18.84406028068499,1096478.196143186,-18.84406028068499,1096478.196143186,-18.84406028068499,1096478.196143186,-18.52150438220146,1096478.196143186,-19.18870430507003
1819700.858609985,-29.56238836965337,1819700.858609985,-29.56238836965337,1819700.858609985,-29.56238836965337,1819700.858609985,-29.10617876183175,1819700.858609985,-30.04772225779264
3019951.720402018,-43.38338792513418,3019951.720402018,-43.38338792513418,3019951.720402018,-43.38338792513418,3019951.720402018,-42.84323414300731,3019951.720402018,-43.95442083934817
5011872.336272726,-57.76992687555742,5011872.336272726,-57.76992687555742,5011872.336272726,-57.76992687555742,5011872.336272726,-57.26108902870867,5011872.336272726,-58.30607178175627
8317637.711026715,-69.80472181239347,8317637.711026715,-69.80472181239347,8317637.711026715,-69.80472181239347,8317637.711026715,-69.39953934754702,8317637.711026715,-70.23507259960313
13803842.64602886,-78.67170756931267,13803842.64602886,-78.67170756931267,13803842.64602886,-78.67170756931267,13803842.64602886,-78.35666719994563,13803842.64602886,-79.01543398300032
22908676.52767774,-85.44254212994132,22908676.52767774,-85.44254212994132,22908676.52767774,-85.44254212994132,22908676.52767774,-85.16403578082573,22908676.52767774,-85.76047935830177
38018939.63205615,-92.45473870284582,38018939.63205615,-92.45473870284582,38018939.63205615,-92.45473870284582,38018939.63205615,-92.14853892041401,38018939.63205615,-92.82032132251069
63095734.44801937,-104.5722971871686,63095734.44801937,-104.5722971871686,63095734.44801937,-104.5722971871686,63095734.44801937,-104.1585504564895,63095734.44801937,-105.0772226450368
104712854.80509,-131.9228815883115,104712854.80509,-131.9228815883115,104712854.80509,-131.9228815883115,104712854.80509,-131.2977358878393,104712854.80509,-132.6796339796855
173780082.8749377,-185.8859292226204,173780082.8749377,-185.8859292226204,173780082.8749377,-185.8859292226204,173780082.8749377,-185.1912659096648,173780082.8749377,-186.7024663783274
288403150.3126608,-246.6256692712757,288403150.3126608,-246.6256692712757,288403150.3126608,-246.6256692712757,288403150.3126608,-245.990480666329,288403150.3126608,-247.3012758359947
478630092.3226386,-293.9219511290866,478630092.3226386,-293.9219511290866,478630092.3226386,-293.9219511290866,478630092.3226386,-293.1962312251182,478630092.3226386,-294.6219558464734
794328234.724282,-331.9342457032636,794328234.724282,-331.9342457032636,794328234.724282,-331.9342457032636,794328234.724282,-331.5030116434572,794328234.724282,-332.290489188161
1318256738.556408,-360.929938604233,1318256738.556408,-360.929938604233,1318256738.556408,-360.929938604233,1318256738.556408,-361.2530780686907,1318256738.556408,-360.5079705828796
2187761623.949554,-378.511777634182,2187761623.949554,-378.511777634182,2187761623.949554,-378.511777634182,2187761623.949554,-379.8230746513794,2187761623.949554,-377.1100824643027
3630780547.701016,-384.2670036889309,3630780547.701016,-384.2670036889309,3630780547.701016,-384.2670036889309,3630780547.701016,-386.4650080624077,3630780547.701016,-382.057212727044
6025595860.743582,-381.5018707984637,6025595860.743582,-381.5018707984637,6025595860.743582,-381.5018707984637,6025595860.743582,-384.0202203002445,6025595860.743582,-379.1056160702722
10000000000,-375.5258629615045,10000000000,-375.5258629615045,10000000000,-375.5258629615045,10000000000,-377.6757701479405,10000000000,-373.5655296611752
