iinteg((getData("/out" ?result "noise")**2)) (modelFiles=nom) X,iinteg((getData("/out" ?result "noise")**2)) (modelFiles=nom) Y,iinteg((getData("/out" ?result "noise")**2)) (modelFiles=spectre.scs:fs) X,iinteg((getData("/out" ?result "noise")**2)) (modelFiles=spectre.scs:fs) Y,iinteg((getData("/out" ?result "noise")**2)) (modelFiles=spectre.scs:sf) X,iinteg((getData("/out" ?result "noise")**2)) (modelFiles=spectre.scs:sf) Y,iinteg((getData("/out" ?result "noise")**2)) (modelFiles=spectre.scs:ff) X,iinteg((getData("/out" ?result "noise")**2)) (modelFiles=spectre.scs:ff) Y,iinteg((getData("/out" ?result "noise")**2)) (modelFiles=spectre.scs:ss) X,iinteg((getData("/out" ?result "noise")**2)) (modelFiles=spectre.scs:ss) Y
549.5408738576248,1.254259259455739e-15,549.5408738576248,1.254259259455739e-15,549.5408738576248,1.254259259455739e-15,549.5408738576248,1.223439026923522e-15,549.5408738576248,1.285719747489275e-15
912.0108393559101,2.081702815452631e-15,912.0108393559101,2.081702815452631e-15,912.0108393559101,2.081702815452631e-15,912.0108393559101,2.030550261188725e-15,912.0108393559101,2.133918006221801e-15
1513.561248436209,3.454917307426035e-15,1513.561248436209,3.454917307426035e-15,1513.561248436209,3.454917307426035e-15,1513.561248436209,3.370021498239518e-15,1513.561248436209,3.541576731093293e-15
2511.886431509581,5.733886098419989e-15,2511.886431509581,5.733886098419989e-15,2511.886431509581,5.733886098419989e-15,2511.886431509581,5.592990425249195e-15,2511.886431509581,5.877708719903876e-15
4168.693834703356,9.516032861717396e-15,4168.693834703356,9.516032861717396e-15,4168.693834703356,9.516032861717396e-15,4168.693834703356,9.282200547923679e-15,4168.693834703356,9.754722777251247e-15
6918.309709189368,1.579283409014145e-14,6918.309709189368,1.579283409014145e-14,6918.309709189368,1.579283409014145e-14,6918.309709189368,1.54047653464865e-14,6918.309709189368,1.618896452193181e-14
11481.53621496883,2.620973112776464e-14,11481.53621496883,2.620973112776464e-14,11481.53621496883,2.620973112776464e-14,11481.53621496883,2.556569363422506e-14,11481.53621496883,2.686714776600955e-14
19054.60717963248,4.349747659996488e-14,19054.60717963248,4.349747659996488e-14,19054.60717963248,4.349747659996488e-14,19054.60717963248,4.242863676428479e-14,19054.60717963248,4.458852034865084e-14
31622.77660168381,7.218799050839199e-14,31622.77660168381,7.218799050839199e-14,31622.77660168381,7.218799050839199e-14,31622.77660168381,7.041415445815138e-14,31622.77660168381,7.399867589939053e-14
52480.74602497728,1.198023820762544e-13,52480.74602497728,1.198023820762544e-13,52480.74602497728,1.198023820762544e-13,52480.74602497728,1.168585443160689e-13,52480.74602497728,1.228073744478072e-13
87096.35899560811,1.988225593669392e-13,87096.35899560811,1.988225593669392e-13,87096.35899560811,1.988225593669392e-13,87096.35899560811,1.93937005049497e-13,87096.35899560811,2.038096048245809e-13
144543.9770745928,3.299632149820814e-13,144543.9770745928,3.299632149820814e-13,144543.9770745928,3.299632149820814e-13,144543.9770745928,3.218552249528675e-13,144543.9770745928,3.382396369620126e-13
239883.2919019492,5.47601641573361e-13,239883.2919019492,5.47601641573361e-13,239883.2919019492,5.47601641573361e-13,239883.2919019492,5.341457915247809e-13,239883.2919019492,5.613370116113047e-13
398107.1705534975,9.087874751280582e-13,398107.1705534975,9.087874751280582e-13,398107.1705534975,9.087874751280582e-13,398107.1705534975,8.864566322731185e-13,398107.1705534975,9.315821757489074e-13
660693.4480075964,1.50818826683579e-12,660693.4480075964,1.50818826683579e-12,660693.4480075964,1.50818826683579e-12,660693.4480075964,1.471129745502018e-12,660693.4480075964,1.546016485314029e-12
1096478.196143186,2.502861655593985e-12,1096478.196143186,2.502861655593985e-12,1096478.196143186,2.502861655593985e-12,1096478.196143186,2.441366510606268e-12,1096478.196143186,2.565633700869616e-12
1819700.858609985,4.153225637798913e-12,1819700.858609985,4.153225637798913e-12,1819700.858609985,4.153225637798913e-12,1819700.858609985,4.051199565602109e-12,1819700.858609985,4.2573687359744e-12
3019951.720402018,6.890428126531601e-12,3019951.720402018,6.890428126531601e-12,3019951.720402018,6.890428126531601e-12,3019951.720402018,6.721243736187856e-12,3019951.720402018,7.063116653230056e-12
5011872.336272726,1.142554986640347e-11,5011872.336272726,1.142554986640347e-11,5011872.336272726,1.142554986640347e-11,5011872.336272726,1.114536846011343e-11,5011872.336272726,1.171150753984394e-11
8317637.711026715,1.892143802489413e-11,8317637.711026715,1.892143802489413e-11,8317637.711026715,1.892143802489413e-11,8317637.711026715,1.845886250752207e-11,8317637.711026715,1.939344988277124e-11
13803842.64602886,3.125288311484997e-11,13803842.64602886,3.125288311484997e-11,13803842.64602886,3.125288311484997e-11,13803842.64602886,3.04938140296389e-11,13803842.64602886,3.202712211798424e-11
22908676.52767774,5.139082124036889e-11,22908676.52767774,5.139082124036889e-11,22908676.52767774,5.139082124036889e-11,22908676.52767774,5.015825544447257e-11,22908676.52767774,5.264708719363344e-11
38018939.63205615,8.38774048068031e-11,38018939.63205615,8.38774048068031e-11,38018939.63205615,8.38774048068031e-11,38018939.63205615,8.191638383451102e-11,38018939.63205615,8.58728636744017e-11
63095734.44801937,1.348062986643157e-10,63095734.44801937,1.348062986643157e-10,63095734.44801937,1.348062986643157e-10,63095734.44801937,1.318316486535461e-10,63095734.44801937,1.37821302833078e-10
104712854.80509,2.093788304229251e-10,104712854.80509,2.093788304229251e-10,104712854.80509,2.093788304229251e-10,104712854.80509,2.053182521469988e-10,104712854.80509,2.134618355616129e-10
173780082.8749377,3.053813940578873e-10,173780082.8749377,3.053813940578873e-10,173780082.8749377,3.053813940578873e-10,173780082.8749377,3.007712667428455e-10,173780082.8749377,3.099621975277821e-10
288403150.3126608,4.08456401194689e-10,288403150.3126608,4.08456401194689e-10,288403150.3126608,4.08456401194689e-10,288403150.3126608,4.043686745618333e-10,288403150.3126608,4.124662205879593e-10
478630092.3226386,4.994992740306152e-10,478630092.3226386,4.994992740306152e-10,478630092.3226386,4.994992740306152e-10,478630092.3226386,4.967468855266098e-10,478630092.3226386,5.021724452022355e-10
794328234.724282,5.677068368938267e-10,794328234.724282,5.677068368938267e-10,794328234.724282,5.677068368938267e-10,794328234.724282,5.663824923879011e-10,794328234.724282,5.689851922780603e-10
1318256738.556408,6.134640749660925e-10,1318256738.556408,6.134640749660925e-10,1318256738.556408,6.134640749660925e-10,1318256738.556408,6.132450635881605e-10,1318256738.556408,6.136741085400959e-10
2187761623.949554,6.424358936835411e-10,2187761623.949554,6.424358936835411e-10,2187761623.949554,6.424358936835411e-10,2187761623.949554,6.429599186303519e-10,2187761623.949554,6.419317131721824e-10
3630780547.701016,6.603113267496947e-10,3630780547.701016,6.603113267496947e-10,3630780547.701016,6.603113267496947e-10,3630780547.701016,6.613085328705395e-10,3630780547.701016,6.593544176527942e-10
6025595860.743582,6.712044810782873e-10,6025595860.743582,6.712044810782873e-10,6025595860.743582,6.712044810782873e-10,6025595860.743582,6.724958641162696e-10,6025595860.743582,6.699672510074708e-10
10000000000,6.7780037182219e-10,10000000000,6.7780037182219e-10,10000000000,6.7780037182219e-10,10000000000,6.792718080686034e-10,10000000000,6.763919989732481e-10
