"v /net8; ac dB20(V) (modelFiles=nom,cf=5e-13) X","v /net8; ac dB20(V) (modelFiles=nom,cf=5e-13) Y","v /net8; ac dB20(V) (modelFiles=spectre.scs:fs,cf=5e-13) X","v /net8; ac dB20(V) (modelFiles=spectre.scs:fs,cf=5e-13) Y","v /net8; ac dB20(V) (modelFiles=spectre.scs:sf,cf=5e-13) X","v /net8; ac dB20(V) (modelFiles=spectre.scs:sf,cf=5e-13) Y","v /net8; ac dB20(V) (modelFiles=spectre.scs:ss,cf=5e-13) X","v /net8; ac dB20(V) (modelFiles=spectre.scs:ss,cf=5e-13) Y"
6918.309709189368,99.99982101833028,6918.309709189368,99.99982101833028,6918.309709189368,99.99982101833028,6918.309709189368,99.9998212318129
11481.53621496883,99.99978499861021,11481.53621496883,99.99978499861021,11481.53621496883,99.99978499861021,11481.53621496883,99.99978526971005
19054.60717963248,99.99968579373521,19054.60717963248,99.99968579373521,19054.60717963248,99.99968579373521,19054.60717963248,99.9996862235198
31622.77660168381,99.99941257350324,31622.77660168381,99.99941257350324,31622.77660168381,99.99941257350324,31622.77660168381,99.99941344029459
52480.74602497728,99.99866015868521,52480.74602497728,99.99866015868521,52480.74602497728,99.99866015868521,52480.74602497728,99.99866222873338
87096.35899560811,99.99658856548032,87096.35899560811,99.99658856548032,87096.35899560811,99.99658856548032,87096.35899560811,99.9965939468464
144543.9770745928,99.9908884484702,144543.9770745928,99.9908884484702,144543.9770745928,99.9908884484702,144543.9770745928,99.99090292931413
239883.2919019492,99.97523076916009,239883.2919019492,99.97523076916009,239883.2919019492,99.97523076916009,239883.2919019492,99.97527015612134
398107.1705534975,99.93241930209638,398107.1705534975,99.93241930209638,398107.1705534975,99.93241930209638,398107.1705534975,99.93252611806875
660693.4480075964,99.81681676483703,660693.4480075964,99.81681676483703,660693.4480075964,99.81681676483703,660693.4480075964,99.81710072995779
1096478.196143186,99.51466073625868,1096478.196143186,99.51466073625868,1096478.196143186,99.51466073625868,1096478.196143186,99.51537321652764
1819700.858609985,98.78415783032416,1819700.858609985,98.78415783032416,1819700.858609985,98.78415783032416,1819700.858609985,98.78569095134506
3019951.720402018,97.27269392933871,3019951.720402018,97.27269392933871,3019951.720402018,97.27269392933871,3019951.720402018,97.27485760412728
5011872.336272726,94.77951586073544,5011872.336272726,94.77951586073544,5011872.336272726,94.77951586073544,5011872.336272726,94.77924999649929
8317637.711026715,91.46374608643762,8317637.711026715,91.46374608643762,8317637.711026715,91.46374608643762,8317637.711026715,91.45553226821171
13803842.64602886,87.61480942800425,13803842.64602886,87.61480942800425,13803842.64602886,87.61480942800425,13803842.64602886,87.60029782508332
22908676.52767774,83.46804716527849,22908676.52767774,83.46804716527849,22908676.52767774,83.46804716527849,22908676.52767774,83.462221753809
38018939.63205615,79.14692950979807,38018939.63205615,79.14692950979807,38018939.63205615,79.14692950979807,38018939.63205615,79.17799681231347
63095734.44801937,74.35977597348865,63095734.44801937,74.35977597348865,63095734.44801937,74.35977597348865,63095734.44801937,74.44215484057325
104712854.80509,67.25335394782816,104712854.80509,67.25335394782816,104712854.80509,67.25335394782816,104712854.80509,67.20513473022092
173780082.8749377,56.1677510966113,173780082.8749377,56.1677510966113,173780082.8749377,56.1677510966113,173780082.8749377,55.88347171598614
288403150.3126608,43.63818412363555,288403150.3126608,43.63818412363555,288403150.3126608,43.63818412363555,288403150.3126608,43.31769088519724
478630092.3226386,32.09104868686511,478630092.3226386,32.09104868686511,478630092.3226386,32.09104868686511,478630092.3226386,31.84800764746043
