tail current source X,tail current source Y,stg1 amp X,stg1 amp Y,stg1 load X,stg1 load Y,stg2 load X,stg2 load Y,stg2 amp X,stg2 amp Y,/net1 X,/net1 Y
0,2,0,1,0,2,0,2,0,1,0,0.02773358368811362
0.066,2,0.066,1,0.066,2,0.066,2,0.066,1,0.066,0.02858025556196307
0.132,2,0.132,1,0.132,2,0.132,2,0.132,1,0.132,0.03150057369614846
0.198,2,0.198,1,0.198,2,0.198,2,0.198,2,0.198,1.648818589111914
0.264,2,0.264,1,0.264,2,0.264,2,0.264,2,0.264,1.649388056108508
0.33,2,0.33,1,0.33,2,0.33,2,0.33,2,0.33,1.649702624239498
0.396,2,0.396,2,0.396,2,0.396,2,0.396,2,0.396,1.64994048171595
0.462,2,0.462,2,0.462,2,0.462,2,0.462,2,0.462,1.650130916535019
0.528,2,0.528,2,0.528,2,0.528,2,0.528,2,0.528,1.650288611270037
0.5940000000000001,2,0.5940000000000001,2,0.5940000000000001,2,0.5940000000000001,2,0.5940000000000001,2,0.5940000000000001,1.650420821380468
0.6600000000000001,2,0.6600000000000001,2,0.6600000000000001,2,0.6600000000000001,2,0.6600000000000001,2,0.6600000000000001,1.650527172404634
0.7260000000000002,2,0.7260000000000002,2,0.7260000000000002,2,0.7260000000000002,2,0.7260000000000002,2,0.7260000000000002,1.65059900113699
0.7920000000000003,2,0.7920000000000003,2,0.7920000000000003,2,0.7920000000000003,2,0.7920000000000003,2,0.7920000000000003,1.650634121283015
0.8580000000000003,2,0.8580000000000003,2,0.8580000000000003,2,0.8580000000000003,2,0.8580000000000003,2,0.8580000000000003,1.650652846495227
0.9240000000000004,2,0.9240000000000004,2,0.9240000000000004,2,0.9240000000000004,2,0.9240000000000004,2,0.9240000000000004,1.650667540086259
0.9900000000000004,2,0.9900000000000004,2,0.9900000000000004,2,0.9900000000000004,2,0.9900000000000004,2,0.9900000000000004,1.650680633635579
1.056,2,1.056,2,1.056,2,1.056,2,1.056,2,1.056,1.650692548934264
1.122000000000001,2,1.122000000000001,2,1.122000000000001,2,1.122000000000001,2,1.122000000000001,2,1.122000000000001,1.65070301328238
1.188000000000001,2,1.188000000000001,2,1.188000000000001,2,1.188000000000001,2,1.188000000000001,2,1.188000000000001,1.650711400336889
1.254000000000001,2,1.254000000000001,2,1.254000000000001,2,1.254000000000001,2,1.254000000000001,2,1.254000000000001,1.650717067704518
1.320000000000001,2,1.320000000000001,2,1.320000000000001,2,1.320000000000001,2,1.320000000000001,2,1.320000000000001,1.650720527852578
1.386000000000001,2,1.386000000000001,2,1.386000000000001,2,1.386000000000001,2,1.386000000000001,2,1.386000000000001,1.650723203367917
